SZL,12/03/2010 00:00:00,0,
FJD,21/01/2010 00:00:00,4,094100356,
ISK,02/02/2010 00:00:00,7,466610372,
AWG,12/11/2010 00:00:00,6,795486033,
MRU,09/11/2010 00:00:00,5,823381007,
VUV,29/06/2010 00:00:00,0,
CAD,01/10/2010 00:00:00,7,332584023,
AWG,27/01/2010 00:00:00,6,795486033,
SSP,16/08/2010 00:00:00,6,050615847,
MRU,26/03/2010 00:00:00,5,823381007,
SGD,10/08/2010 00:00:00,6,658051729,
COP,21/10/2010 00:00:00,6,966418684,
MGB,07/04/2010 00:00:00,7,133556604,
WST,13/10/2010 00:00:00,0,
DJF,16/04/2010 00:00:00,7,30741322,
FJD,28/10/2010 00:00:00,4,094100356,
COP,29/06/2010 00:00:00,6,966418684,
CRC,13/08/2010 00:00:00,3,668259501,
TTD,23/09/2010 00:00:00,0,
USD,21/01/2010 00:00:00,0,
EUR,28/07/2010 00:00:00,6,679840028,
CRC,10/09/2010 00:00:00,3,668259501,
UGX,07/09/2010 00:00:00,0,
AFN,23/06/2010 00:00:00,5,938832581,
LBP,15/10/2010 00:00:00,1,34602803,
DZD,06/07/2010 00:00:00,1,475652993,
NIO,10/02/2010 00:00:00,1,986335576,
KMF,26/05/2010 00:00:00,4,528111458,
ANG,15/04/2010 00:00:00,7,673514307,
THB,15/06/2010 00:00:00,0,
NOK,18/03/2010 00:00:00,3,841154814,
WST,14/05/2010 00:00:00,0,
OMR,08/07/2010 00:00:00,1,418401182,
THB,09/06/2010 00:00:00,0,
SZL,29/07/2010 00:00:00,0,
ILS,16/11/2010 00:00:00,5,57216531,
CLP,16/02/2010 00:00:00,6,75151515,
SZL,02/03/2010 00:00:00,0,
CLP,28/07/2010 00:00:00,6,75151515,
CLP,11/05/2010 00:00:00,6,75151515,
JPY,03/11/2010 00:00:00,5,750944018,
SAR,06/08/2010 00:00:00,7,153965116,
BOB,01/02/2010 00:00:00,7,744283199,
XAF,11/05/2010 00:00:00,0,
PEN,20/09/2010 00:00:00,4,923655391,
NOK,16/03/2010 00:00:00,3,841154814,
DJF,28/09/2010 00:00:00,7,30741322,
BYN,09/11/2010 00:00:00,1,93088454,
CLP,05/10/2010 00:00:00,6,75151515,
DZD,29/09/2010 00:00:00,1,475652993,
CLP,19/08/2010 00:00:00,6,75151515,
UYU,05/07/2010 00:00:00,0,
SSP,25/06/2010 00:00:00,6,050615847,
CLP,12/11/2010 00:00:00,6,75151515,
CRC,22/02/2010 00:00:00,3,668259501,
IRR,10/08/2010 00:00:00,2,032815695,
ARS,11/06/2010 00:00:00,1,865511298,
GBP,16/09/2010 00:00:00,3,364639819,
FJD,23/02/2010 00:00:00,4,094100356,
XDR,22/01/2010 00:00:00,0,
BOB,11/08/2010 00:00:00,7,744283199,
CDF,06/08/2010 00:00:00,4,54074651,
XPF,12/10/2010 00:00:00,0,
MRU,19/03/2010 00:00:00,5,823381007,
DZD,20/05/2010 00:00:00,1,475652993,
MZN,05/08/2010 00:00:00,2,268796563,
UGX,11/08/2010 00:00:00,0,
MGA,16/02/2010 00:00:00,5,643271744,
MUR,05/02/2010 00:00:00,1,985686779,
SAR,31/05/2010 00:00:00,7,153965116,
MZN,22/10/2010 00:00:00,2,268796563,
UYU,16/11/2010 00:00:00,0,
PGK,15/07/2010 00:00:00,2,389520705,
MRO,22/04/2010 00:00:00,1,293575644,
WST,15/01/2010 00:00:00,0,
KMF,01/04/2010 00:00:00,4,528111458,
AFN,21/01/2010 00:00:00,5,938832581,
GBP,14/05/2010 00:00:00,3,364639819,
UGX,21/07/2010 00:00:00,0,
PHP,12/10/2010 00:00:00,2,279855728,
MZN,23/09/2010 00:00:00,2,268796563,
CLP,02/09/2010 00:00:00,6,75151515,
TRY,10/06/2010 00:00:00,0,
ISK,11/06/2010 00:00:00,7,466610372,
GIP,08/03/2010 00:00:00,1,575622737,
HTG,27/10/2010 00:00:00,3,859680772,
TTD,14/05/2010 00:00:00,0,
XAU,09/07/2010 00:00:00,0,
MZN,24/11/2010 00:00:00,2,268796563,
MUR,16/07/2010 00:00:00,1,985686779,
XPF,01/11/2010 00:00:00,0,
GIP,29/07/2010 00:00:00,1,575622737,
USD,18/01/2010 00:00:00,0,
MZN,11/02/2010 00:00:00,2,268796563,
VUV,24/06/2010 00:00:00,0,
TTD,08/07/2010 00:00:00,0,
SLL,09/08/2010 00:00:00,6,93596071,
MGA,05/02/2010 00:00:00,5,643271744,
SAR,27/08/2010 00:00:00,7,153965116,
MXN,18/08/2010 00:00:00,4,467858493,
NOK,15/03/2010 00:00:00,3,841154814,
XOF,06/07/2010 00:00:00,0,
XAF,22/10/2010 00:00:00,0,
XDR,10/11/2010 00:00:00,0,
RON,05/03/2010 00:00:00,7,054883659,
DJF,14/05/2010 00:00:00,7,30741322,
GIP,09/11/2010 00:00:00,1,575622737,
MGB,20/09/2010 00:00:00,7,133556604,
SSP,13/01/2010 00:00:00,6,050615847,
MRU,27/08/2010 00:00:00,5,823381007,
ALL,31/05/2010 00:00:00,5,175447702,
SSP,09/11/2010 00:00:00,6,050615847,
VUV,19/01/2010 00:00:00,0,
PEN,04/05/2010 00:00:00,4,923655391,
MMK,11/10/2010 00:00:00,6,588936746,
SLL,25/08/2010 00:00:00,6,93596071,
MRO,01/10/2010 00:00:00,1,293575644,
JPY,07/06/2010 00:00:00,5,750944018,
BYN,04/11/2010 00:00:00,1,93088454,
XAU,19/03/2010 00:00:00,0,
CZK,08/06/2010 00:00:00,7,402248085,
CAD,11/10/2010 00:00:00,7,332584023,
KMF,13/07/2010 00:00:00,4,528111458,
LSL,04/10/2010 00:00:00,7,308234334,
IRR,29/04/2010 00:00:00,2,032815695,
KES,06/05/2010 00:00:00,5,390770972,
XAF,08/01/2010 00:00:00,0,
LBP,16/02/2010 00:00:00,1,34602803,
EUR,06/08/2010 00:00:00,6,679840028,
DZD,13/07/2010 00:00:00,1,475652993,
MGA,26/10/2010 00:00:00,5,643271744,
SLL,29/10/2010 00:00:00,6,93596071,
ANG,07/05/2010 00:00:00,7,673514307,
GBP,05/11/2010 00:00:00,3,364639819,
GIP,31/03/2010 00:00:00,1,575622737,
CZK,05/11/2010 00:00:00,7,402248085,
GIP,21/04/2010 00:00:00,1,575622737,
BOB,08/11/2010 00:00:00,7,744283199,
USD,13/07/2010 00:00:00,0,
JPY,26/03/2010 00:00:00,5,750944018,
UYU,05/10/2010 00:00:00,0,
RON,24/06/2010 00:00:00,7,054883659,
TRY,18/11/2010 00:00:00,0,
SLL,13/08/2010 00:00:00,6,93596071,
DZD,26/01/2010 00:00:00,1,475652993,
SBD,12/11/2010 00:00:00,2,883095086,
ZAR,15/02/2010 00:00:00,0,
BYN,22/07/2010 00:00:00,1,93088454,
PEN,12/08/2010 00:00:00,4,923655391,
ISK,26/02/2010 00:00:00,7,466610372,
GBP,22/01/2010 00:00:00,3,364639819,
RON,11/10/2010 00:00:00,7,054883659,
LBP,28/06/2010 00:00:00,1,34602803,
SZL,22/01/2010 00:00:00,0,
IRR,26/01/2010 00:00:00,2,032815695,
SSP,24/03/2010 00:00:00,6,050615847,
IRR,08/04/2010 00:00:00,2,032815695,
CRC,30/09/2010 00:00:00,3,668259501,
UGX,05/01/2010 00:00:00,0,
EUR,16/02/2010 00:00:00,6,679840028,
SLL,12/05/2010 00:00:00,6,93596071,
GEL,24/05/2010 00:00:00,2,678125858,
MUR,15/04/2010 00:00:00,1,985686779,
ARS,05/03/2010 00:00:00,1,865511298,
ANG,04/10/2010 00:00:00,7,673514307,
MGA,19/08/2010 00:00:00,5,643271744,
CDF,24/08/2010 00:00:00,4,54074651,
CUP,01/02/2010 00:00:00,4,752311766,
EGP,26/11/2010 00:00:00,6,958365679,
TRY,16/04/2010 00:00:00,0,
SSP,18/03/2010 00:00:00,6,050615847,
GEL,16/02/2010 00:00:00,2,678125858,
ZAR,31/05/2010 00:00:00,0,
BYN,06/08/2010 00:00:00,1,93088454,
SAR,12/01/2010 00:00:00,7,153965116,
MGA,29/11/2010 00:00:00,5,643271744,
LBP,02/02/2010 00:00:00,1,34602803,
GBP,04/11/2010 00:00:00,3,364639819,
FJD,23/06/2010 00:00:00,4,094100356,
CDF,25/01/2010 00:00:00,4,54074651,
COP,19/02/2010 00:00:00,6,966418684,
ANG,26/08/2010 00:00:00,7,673514307,
MZN,06/07/2010 00:00:00,2,268796563,
AFN,14/04/2010 00:00:00,5,938832581,
XPF,15/04/2010 00:00:00,0,
DZD,15/06/2010 00:00:00,1,475652993,
JPY,25/01/2010 00:00:00,5,750944018,
USD,02/03/2010 00:00:00,0,
CUP,21/10/2010 00:00:00,4,752311766,
TTD,22/07/2010 00:00:00,0,
ISK,19/08/2010 00:00:00,7,466610372,
XDR,01/12/2010 00:00:00,0,
THB,06/01/2010 00:00:00,0,
EUR,15/06/2010 00:00:00,6,679840028,
AWG,25/06/2010 00:00:00,6,795486033,
MZN,19/08/2010 00:00:00,2,268796563,
MGB,29/10/2010 00:00:00,7,133556604,
XOF,18/10/2010 00:00:00,0,
TRY,10/09/2010 00:00:00,0,
AWG,31/03/2010 00:00:00,6,795486033,
VUV,22/09/2010 00:00:00,0,
DJF,28/05/2010 00:00:00,7,30741322,
VES,07/01/2010 00:00:00,0,
GBP,16/04/2010 00:00:00,3,364639819,
VUV,02/11/2010 00:00:00,0,
ISK,18/05/2010 00:00:00,7,466610372,
VUV,18/10/2010 00:00:00,0,
CVE,20/08/2010 00:00:00,2,878601074,
NIO,11/11/2010 00:00:00,1,986335576,
ALL,23/04/2010 00:00:00,5,175447702,
VUV,27/05/2010 00:00:00,0,
ALL,22/09/2010 00:00:00,5,175447702,
TTD,21/09/2010 00:00:00,0,
PGK,12/02/2010 00:00:00,2,389520705,
XDR,30/11/2010 00:00:00,0,
CVE,23/07/2010 00:00:00,2,878601074,
LSL,08/06/2010 00:00:00,7,308234334,
WST,06/01/2010 00:00:00,0,
LSL,05/02/2010 00:00:00,7,308234334,
LBP,11/01/2010 00:00:00,1,34602803,
MGA,15/02/2010 00:00:00,5,643271744,
MGA,31/08/2010 00:00:00,5,643271744,
BYN,21/09/2010 00:00:00,1,93088454,
GBP,14/01/2010 00:00:00,3,364639819,
BOB,09/03/2010 00:00:00,7,744283199,
GBP,19/03/2010 00:00:00,3,364639819,
AWG,12/10/2010 00:00:00,6,795486033,
FJD,04/05/2010 00:00:00,4,094100356,
CDF,11/08/2010 00:00:00,4,54074651,
GIP,30/07/2010 00:00:00,1,575622737,
TRY,22/07/2010 00:00:00,0,
SLL,02/07/2010 00:00:00,6,93596071,
MUR,14/05/2010 00:00:00,1,985686779,
XOF,17/11/2010 00:00:00,0,
SZL,13/09/2010 00:00:00,0,
MRU,25/05/2010 00:00:00,5,823381007,
CUP,12/05/2010 00:00:00,4,752311766,
COP,26/05/2010 00:00:00,6,966418684,
DZD,23/02/2010 00:00:00,1,475652993,
SAR,29/01/2010 00:00:00,7,153965116,
ZAR,18/03/2010 00:00:00,0,
MMK,29/06/2010 00:00:00,6,588936746,
XDR,20/10/2010 00:00:00,0,
SSP,22/09/2010 00:00:00,6,050615847,
COP,14/10/2010 00:00:00,6,966418684,
OMR,19/08/2010 00:00:00,1,418401182,
EGP,11/11/2010 00:00:00,6,958365679,
NIO,23/11/2010 00:00:00,1,986335576,
UGX,06/07/2010 00:00:00,0,
GEL,12/08/2010 00:00:00,2,678125858,
BYN,21/06/2010 00:00:00,1,93088454,
COP,17/05/2010 00:00:00,6,966418684,
AWG,10/02/2010 00:00:00,6,795486033,
EUR,07/04/2010 00:00:00,6,679840028,
VUV,17/03/2010 00:00:00,0,
SLL,09/09/2010 00:00:00,6,93596071,
CAD,14/05/2010 00:00:00,7,332584023,
ARS,21/04/2010 00:00:00,1,865511298,
ALL,17/02/2010 00:00:00,5,175447702,
XAF,27/04/2010 00:00:00,0,
CDF,19/07/2010 00:00:00,4,54074651,
CDF,06/07/2010 00:00:00,4,54074651,
XOF,07/10/2010 00:00:00,0,
USD,11/03/2010 00:00:00,0,
DZD,15/04/2010 00:00:00,1,475652993,
XPF,21/06/2010 00:00:00,0,
CDF,19/10/2010 00:00:00,4,54074651,
MRU,21/10/2010 00:00:00,5,823381007,
LSL,16/04/2010 00:00:00,7,308234334,
SGD,07/05/2010 00:00:00,6,658051729,
LSL,05/11/2010 00:00:00,7,308234334,
LBP,15/03/2010 00:00:00,1,34602803,
ALL,06/01/2010 00:00:00,5,175447702,
UYU,11/11/2010 00:00:00,0,
XDR,21/10/2010 00:00:00,0,
MMK,29/11/2010 00:00:00,6,588936746,
XPF,15/03/2010 00:00:00,0,
KMF,09/11/2010 00:00:00,4,528111458,
ZAR,07/09/2010 00:00:00,0,
SLL,04/11/2010 00:00:00,6,93596071,
CDF,05/03/2010 00:00:00,4,54074651,
PEN,22/06/2010 00:00:00,4,923655391,
MGA,24/09/2010 00:00:00,5,643271744,
SLL,25/06/2010 00:00:00,6,93596071,
MXN,14/09/2010 00:00:00,4,467858493,
XAF,30/06/2010 00:00:00,0,
XAF,12/07/2010 00:00:00,0,
CDF,09/08/2010 00:00:00,4,54074651,
XAF,16/04/2010 00:00:00,0,
GIP,25/11/2010 00:00:00,1,575622737,
GIP,02/02/2010 00:00:00,1,575622737,
MXN,30/08/2010 00:00:00,4,467858493,
CZK,17/08/2010 00:00:00,7,402248085,
ISK,18/03/2010 00:00:00,7,466610372,
ZWL,01/10/2010 00:00:00,0,
NOK,26/07/2010 00:00:00,3,841154814,
CZK,28/09/2010 00:00:00,7,402248085,
GBP,04/02/2010 00:00:00,3,364639819,
TTD,12/11/2010 00:00:00,0,
VES,09/04/2010 00:00:00,0,
AWG,08/03/2010 00:00:00,6,795486033,
ILS,22/02/2010 00:00:00,5,57216531,
HTG,29/11/2010 00:00:00,3,859680772,
CUP,05/10/2010 00:00:00,4,752311766,
MGA,14/09/2010 00:00:00,5,643271744,
NIO,13/05/2010 00:00:00,1,986335576,
CVE,07/06/2010 00:00:00,2,878601074,
WST,13/08/2010 00:00:00,0,
MZN,02/04/2010 00:00:00,2,268796563,
BOB,26/02/2010 00:00:00,7,744283199,
GEL,03/05/2010 00:00:00,2,678125858,
EGP,22/11/2010 00:00:00,6,958365679,
ILS,20/10/2010 00:00:00,5,57216531,
MGA,15/10/2010 00:00:00,5,643271744,
GBP,21/01/2010 00:00:00,3,364639819,
IRR,09/02/2010 00:00:00,2,032815695,
BOB,24/09/2010 00:00:00,7,744283199,
GIP,18/11/2010 00:00:00,1,575622737,
LBP,18/02/2010 00:00:00,1,34602803,
IRR,30/04/2010 00:00:00,2,032815695,
ILS,11/11/2010 00:00:00,5,57216531,
UGX,27/04/2010 00:00:00,0,
EGP,06/04/2010 00:00:00,6,958365679,
CUP,04/08/2010 00:00:00,4,752311766,
OMR,01/07/2010 00:00:00,1,418401182,
ZWL,25/11/2010 00:00:00,0,
PGK,23/09/2010 00:00:00,2,389520705,
GIP,19/02/2010 00:00:00,1,575622737,
CRC,13/10/2010 00:00:00,3,668259501,
THB,09/04/2010 00:00:00,0,
TTD,04/03/2010 00:00:00,0,
GBP,02/03/2010 00:00:00,3,364639819,
MGB,04/03/2010 00:00:00,7,133556604,
MGA,31/05/2010 00:00:00,5,643271744,
RON,12/07/2010 00:00:00,7,054883659,
SBD,22/06/2010 00:00:00,2,883095086,
DZD,03/05/2010 00:00:00,1,475652993,
UYU,10/02/2010 00:00:00,0,
THB,05/10/2010 00:00:00,0,
PEN,28/09/2010 00:00:00,4,923655391,
CAD,26/02/2010 00:00:00,7,332584023,
EUR,19/04/2010 00:00:00,6,679840028,
GIP,01/03/2010 00:00:00,1,575622737,
SAR,05/02/2010 00:00:00,7,153965116,
DJF,05/11/2010 00:00:00,7,30741322,
MZN,10/06/2010 00:00:00,2,268796563,
UYU,09/04/2010 00:00:00,0,
TTD,16/08/2010 00:00:00,0,
MMK,12/01/2010 00:00:00,6,588936746,
VUV,12/02/2010 00:00:00,0,
AFN,25/02/2010 00:00:00,5,938832581,
LBP,05/05/2010 00:00:00,1,34602803,
CAD,12/03/2010 00:00:00,7,332584023,
BOB,08/09/2010 00:00:00,7,744283199,
NIO,09/07/2010 00:00:00,1,986335576,
USD,30/09/2010 00:00:00,0,
EGP,07/06/2010 00:00:00,6,958365679,
ALL,13/10/2010 00:00:00,5,175447702,
MUR,30/03/2010 00:00:00,1,985686779,
XDR,21/09/2010 00:00:00,0,
MRU,28/06/2010 00:00:00,5,823381007,
MXN,12/03/2010 00:00:00,4,467858493,
MMK,24/11/2010 00:00:00,6,588936746,
JPY,18/03/2010 00:00:00,5,750944018,
XOF,19/04/2010 00:00:00,0,
SOS,20/10/2010 00:00:00,6,889718413,
JPY,06/04/2010 00:00:00,5,750944018,
TTD,22/09/2010 00:00:00,0,
EUR,16/08/2010 00:00:00,6,679840028,
MGA,12/02/2010 00:00:00,5,643271744,
EGP,24/06/2010 00:00:00,6,958365679,
PGK,06/10/2010 00:00:00,2,389520705,
WST,30/06/2010 00:00:00,0,
JPY,24/11/2010 00:00:00,5,750944018,
SGD,12/03/2010 00:00:00,6,658051729,
MRO,05/02/2010 00:00:00,1,293575644,
HTG,21/10/2010 00:00:00,3,859680772,
CZK,19/08/2010 00:00:00,7,402248085,
ZWL,26/01/2010 00:00:00,0,
ANG,11/01/2010 00:00:00,7,673514307,
MGB,24/06/2010 00:00:00,7,133556604,
HTG,02/09/2010 00:00:00,3,859680772,
MRO,27/07/2010 00:00:00,1,293575644,
CUP,13/07/2010 00:00:00,4,752311766,
MRU,05/01/2010 00:00:00,5,823381007,
GBP,15/04/2010 00:00:00,3,364639819,
CUP,26/01/2010 00:00:00,4,752311766,
CZK,23/08/2010 00:00:00,7,402248085,
LSL,17/05/2010 00:00:00,7,308234334,
PGK,20/08/2010 00:00:00,2,389520705,
ARS,16/02/2010 00:00:00,1,865511298,
MGB,08/04/2010 00:00:00,7,133556604,
CUP,14/10/2010 00:00:00,4,752311766,
ISK,01/03/2010 00:00:00,7,466610372,
NOK,16/06/2010 00:00:00,3,841154814,
CZK,30/09/2010 00:00:00,7,402248085,
IRR,15/10/2010 00:00:00,2,032815695,
SAR,03/06/2010 00:00:00,7,153965116,
NOK,01/02/2010 00:00:00,3,841154814,
EGP,21/09/2010 00:00:00,6,958365679,
DZD,04/10/2010 00:00:00,1,475652993,
SLL,24/03/2010 00:00:00,6,93596071,
DZD,04/05/2010 00:00:00,1,475652993,
MGA,06/01/2010 00:00:00,5,643271744,
SBD,14/04/2010 00:00:00,2,883095086,
CRC,25/08/2010 00:00:00,3,668259501,
ILS,04/01/2010 00:00:00,5,57216531,
ISK,27/01/2010 00:00:00,7,466610372,
CUP,10/06/2010 00:00:00,4,752311766,
NOK,29/03/2010 00:00:00,3,841154814,
SZL,28/09/2010 00:00:00,0,
LBP,07/04/2010 00:00:00,1,34602803,
VES,06/04/2010 00:00:00,0,
MRU,11/05/2010 00:00:00,5,823381007,
KES,09/02/2010 00:00:00,5,390770972,
XDR,16/06/2010 00:00:00,0,
PHP,12/08/2010 00:00:00,2,279855728,
UYU,16/02/2010 00:00:00,0,
THB,26/07/2010 00:00:00,0,
CUP,25/10/2010 00:00:00,4,752311766,
ISK,15/11/2010 00:00:00,7,466610372,
GEL,04/10/2010 00:00:00,2,678125858,
THB,16/03/2010 00:00:00,0,
BOB,19/08/2010 00:00:00,7,744283199,
LBP,16/09/2010 00:00:00,1,34602803,
AWG,04/05/2010 00:00:00,6,795486033,
COP,14/01/2010 00:00:00,6,966418684,
IRR,09/11/2010 00:00:00,2,032815695,
CUP,29/06/2010 00:00:00,4,752311766,
SGD,08/07/2010 00:00:00,6,658051729,
LSL,07/06/2010 00:00:00,7,308234334,
TRY,26/05/2010 00:00:00,0,
USD,10/06/2010 00:00:00,0,
THB,26/10/2010 00:00:00,0,
XDR,15/09/2010 00:00:00,0,
ISK,20/09/2010 00:00:00,7,466610372,
FJD,08/06/2010 00:00:00,4,094100356,
XAU,23/06/2010 00:00:00,0,
VES,21/10/2010 00:00:00,0,
FJD,10/09/2010 00:00:00,4,094100356,
SZL,23/09/2010 00:00:00,0,
SSP,06/05/2010 00:00:00,6,050615847,
XAU,02/06/2010 00:00:00,0,
VES,26/03/2010 00:00:00,0,
GIP,05/05/2010 00:00:00,1,575622737,
PGK,01/12/2010 00:00:00,2,389520705,
XPF,24/05/2010 00:00:00,0,
EGP,14/10/2010 00:00:00,6,958365679,
GIP,04/10/2010 00:00:00,1,575622737,
TTD,26/11/2010 00:00:00,0,
XAU,10/03/2010 00:00:00,0,
HTG,04/02/2010 00:00:00,3,859680772,
ANG,02/02/2010 00:00:00,7,673514307,
SGD,19/02/2010 00:00:00,6,658051729,
MRO,25/10/2010 00:00:00,1,293575644,
JPY,09/06/2010 00:00:00,5,750944018,
KES,10/09/2010 00:00:00,5,390770972,
CVE,08/07/2010 00:00:00,2,878601074,
CRC,11/01/2010 00:00:00,3,668259501,
RON,15/04/2010 00:00:00,7,054883659,
SLL,07/01/2010 00:00:00,6,93596071,
SLL,28/04/2010 00:00:00,6,93596071,
TTD,24/08/2010 00:00:00,0,
XOF,19/03/2010 00:00:00,0,
GBP,19/04/2010 00:00:00,3,364639819,
CRC,05/04/2010 00:00:00,3,668259501,
ANG,18/10/2010 00:00:00,7,673514307,
SSP,23/02/2010 00:00:00,6,050615847,
SSP,02/03/2010 00:00:00,6,050615847,
BYN,22/11/2010 00:00:00,1,93088454,
XAF,09/06/2010 00:00:00,0,
XPF,27/08/2010 00:00:00,0,
EUR,31/05/2010 00:00:00,6,679840028,
AFN,03/05/2010 00:00:00,5,938832581,
MUR,31/03/2010 00:00:00,1,985686779,
AWG,21/09/2010 00:00:00,6,795486033,
KES,16/04/2010 00:00:00,5,390770972,
SLL,31/03/2010 00:00:00,6,93596071,
TRY,25/06/2010 00:00:00,0,
SGD,02/09/2010 00:00:00,6,658051729,
ZAR,05/02/2010 00:00:00,0,
MUR,16/06/2010 00:00:00,1,985686779,
PEN,09/11/2010 00:00:00,4,923655391,
AFN,10/05/2010 00:00:00,5,938832581,
VES,09/03/2010 00:00:00,0,
BOB,23/04/2010 00:00:00,7,744283199,
VUV,18/05/2010 00:00:00,0,
KES,09/04/2010 00:00:00,5,390770972,
JPY,24/08/2010 00:00:00,5,750944018,
SBD,15/01/2010 00:00:00,2,883095086,
CZK,31/08/2010 00:00:00,7,402248085,
VUV,16/09/2010 00:00:00,0,
AFN,16/07/2010 00:00:00,5,938832581,
DJF,12/11/2010 00:00:00,7,30741322,
KMF,16/03/2010 00:00:00,4,528111458,
USD,12/10/2010 00:00:00,0,
CAD,18/02/2010 00:00:00,7,332584023,
LBP,10/06/2010 00:00:00,1,34602803,
ANG,13/09/2010 00:00:00,7,673514307,
MUR,07/01/2010 00:00:00,1,985686779,
VUV,12/04/2010 00:00:00,0,
DJF,27/08/2010 00:00:00,7,30741322,
XDR,02/02/2010 00:00:00,0,
CVE,10/02/2010 00:00:00,2,878601074,
XPF,12/03/2010 00:00:00,0,
OMR,21/05/2010 00:00:00,1,418401182,
CAD,05/11/2010 00:00:00,7,332584023,
CRC,20/09/2010 00:00:00,3,668259501,
MGA,03/03/2010 00:00:00,5,643271744,
TRY,01/04/2010 00:00:00,0,
IRR,16/06/2010 00:00:00,2,032815695,
BOB,18/10/2010 00:00:00,7,744283199,
KMF,01/11/2010 00:00:00,4,528111458,
FJD,08/03/2010 00:00:00,4,094100356,
CZK,12/03/2010 00:00:00,7,402248085,
RON,11/01/2010 00:00:00,7,054883659,
SAR,14/06/2010 00:00:00,7,153965116,
SGD,22/01/2010 00:00:00,6,658051729,
ISK,09/11/2010 00:00:00,7,466610372,
SGD,28/10/2010 00:00:00,6,658051729,
JPY,10/06/2010 00:00:00,5,750944018,
XAU,29/10/2010 00:00:00,0,
SZL,18/01/2010 00:00:00,0,
OMR,15/10/2010 00:00:00,1,418401182,
SGD,06/10/2010 00:00:00,6,658051729,
PEN,05/05/2010 00:00:00,4,923655391,
MRO,13/05/2010 00:00:00,1,293575644,
LBP,17/09/2010 00:00:00,1,34602803,
XAF,29/11/2010 00:00:00,0,
NOK,20/09/2010 00:00:00,3,841154814,
MRO,24/05/2010 00:00:00,1,293575644,
XOF,31/05/2010 00:00:00,0,
LSL,23/09/2010 00:00:00,7,308234334,
ANG,23/11/2010 00:00:00,7,673514307,
EUR,11/11/2010 00:00:00,6,679840028,
FJD,28/05/2010 00:00:00,4,094100356,
AFN,29/01/2010 00:00:00,5,938832581,
MZN,18/10/2010 00:00:00,2,268796563,
PHP,29/04/2010 00:00:00,2,279855728,
ANG,29/11/2010 00:00:00,7,673514307,
ARS,04/02/2010 00:00:00,1,865511298,
MXN,03/05/2010 00:00:00,4,467858493,
VES,28/05/2010 00:00:00,0,
LBP,19/02/2010 00:00:00,1,34602803,
XDR,09/09/2010 00:00:00,0,
XAU,15/06/2010 00:00:00,0,
UYU,27/07/2010 00:00:00,0,
CVE,03/08/2010 00:00:00,2,878601074,
DZD,15/07/2010 00:00:00,1,475652993,
PHP,16/09/2010 00:00:00,2,279855728,
MRU,23/09/2010 00:00:00,5,823381007,
EUR,02/09/2010 00:00:00,6,679840028,
XPF,20/01/2010 00:00:00,0,
SLL,06/09/2010 00:00:00,6,93596071,
IRR,23/07/2010 00:00:00,2,032815695,
SAR,10/03/2010 00:00:00,7,153965116,
CRC,11/08/2010 00:00:00,3,668259501,
SLL,29/03/2010 00:00:00,6,93596071,
XDR,03/11/2010 00:00:00,0,
THB,21/05/2010 00:00:00,0,
MRU,01/07/2010 00:00:00,5,823381007,
SLL,29/06/2010 00:00:00,6,93596071,
AFN,10/02/2010 00:00:00,5,938832581,
MXN,12/04/2010 00:00:00,4,467858493,
EUR,12/11/2010 00:00:00,6,679840028,
SAR,22/04/2010 00:00:00,7,153965116,
SLL,13/05/2010 00:00:00,6,93596071,
OMR,11/08/2010 00:00:00,1,418401182,
MMK,07/05/2010 00:00:00,6,588936746,
DJF,15/11/2010 00:00:00,7,30741322,
MZN,02/07/2010 00:00:00,2,268796563,
XAU,09/06/2010 00:00:00,0,
NOK,08/02/2010 00:00:00,3,841154814,
CUP,25/06/2010 00:00:00,4,752311766,
OMR,05/11/2010 00:00:00,1,418401182,
FJD,19/07/2010 00:00:00,4,094100356,
GEL,20/01/2010 00:00:00,2,678125858,
HTG,20/01/2010 00:00:00,3,859680772,
PHP,28/06/2010 00:00:00,2,279855728,
XDR,20/01/2010 00:00:00,0,
CUP,26/11/2010 00:00:00,4,752311766,
MRO,12/10/2010 00:00:00,1,293575644,
WST,14/10/2010 00:00:00,0,
NIO,26/11/2010 00:00:00,1,986335576,
VES,26/10/2010 00:00:00,0,
MXN,08/07/2010 00:00:00,4,467858493,
VUV,24/09/2010 00:00:00,0,
HTG,27/05/2010 00:00:00,3,859680772,
XAU,25/03/2010 00:00:00,0,
HTG,18/02/2010 00:00:00,3,859680772,
SZL,08/09/2010 00:00:00,0,
MZN,19/10/2010 00:00:00,2,268796563,
EUR,06/10/2010 00:00:00,6,679840028,
UYU,08/07/2010 00:00:00,0,
ILS,25/01/2010 00:00:00,5,57216531,
CUP,06/05/2010 00:00:00,4,752311766,
ALL,31/08/2010 00:00:00,5,175447702,
XDR,25/06/2010 00:00:00,0,
SAR,26/08/2010 00:00:00,7,153965116,
ALL,22/04/2010 00:00:00,5,175447702,
ANG,14/06/2010 00:00:00,7,673514307,
CAD,25/08/2010 00:00:00,7,332584023,
GEL,07/07/2010 00:00:00,2,678125858,
SBD,07/06/2010 00:00:00,2,883095086,
CUP,14/09/2010 00:00:00,4,752311766,
XOF,26/02/2010 00:00:00,0,
CAD,10/09/2010 00:00:00,7,332584023,
IRR,01/04/2010 00:00:00,2,032815695,
ZWL,25/10/2010 00:00:00,0,
